"3001","90","2024-12-12","2025-01-06","2025-01-06"
"3002","38","2025-02-23","2025-03-20","2025-03-20"
"3003","96","2024-10-31","2024-11-28","2024-11-28"
"3004","69","2024-07-03","2024-07-18","0000-00-00"
"3005","59","2024-06-17","2024-07-14","0000-00-00"
"3006","66","2025-04-10","2025-05-05","2025-05-05"
"3007","16","2025-04-09","2025-04-23","2025-04-23"
"3008","22","2024-05-23","2024-06-05","2024-06-05"
"3009","68","2024-09-14","2024-10-13","2024-10-13"
"3010","60","2024-09-06","2024-09-30","2024-09-30"
"3011","29","2024-08-08","2024-08-31","2024-08-31"
"3012","78","2024-11-14","2024-12-12","0000-00-00"
"3013","59","2024-08-11","2024-08-18","2024-08-18"
"3014","81","2024-12-24","2025-01-17","0000-00-00"
"3015","84","2024-07-05","2024-07-19","0000-00-00"
"3016","50","2025-02-12","2025-02-21","2025-02-21"
"3017","66","2024-12-20","2024-12-30","2024-12-30"
"3018","104","2024-06-27","2024-07-19","0000-00-00"
"3019","87","2024-10-14","2024-11-11","0000-00-00"
"3020","96","2024-04-21","2024-05-02","0000-00-00"
"3021","90","2024-04-24","2024-05-20","0000-00-00"
"3022","44","2024-07-16","2024-08-07","2024-08-07"
"3023","30","2025-01-12","2025-01-22","2025-01-22"
"3024","37","2024-09-09","2024-10-02","2024-10-02"
"3025","97","2024-07-16","2024-08-06","0000-00-00"
"3026","104","2024-05-17","2024-06-02","2024-06-02"
"3027","41","2024-08-17","2024-08-28","0000-00-00"
"3028","82","2024-11-22","2024-12-13","2024-12-13"
"3029","2","2024-06-26","2024-07-24","2024-07-24"
"3030","1","2024-04-28","2024-05-24","0000-00-00"
"3031","47","2024-11-18","2024-12-16","0000-00-00"
"3032","40","2024-10-18","2024-10-27","2024-10-27"
"3033","31","2025-01-13","2025-01-25","2025-01-25"
"3034","80","2025-01-30","2025-02-17","2025-02-17"
"3035","92","2024-05-29","2024-06-06","2024-06-06"
"3036","21","2024-08-03","2024-08-16","0000-00-00"
"3037","60","2024-11-22","2024-11-29","2024-11-29"
"3038","86","2024-11-04","2024-11-18","2024-11-18"
"3039","3","2025-02-01","2025-02-23","2025-02-23"
"3040","97","2025-04-03","2025-04-28","0000-00-00"
"3041","81","2024-09-10","2024-09-21","2024-09-21"
"3042","11","2025-03-26","2025-04-09","2025-04-09"
"3043","4","2024-07-27","2024-08-16","2024-08-16"
"3044","78","2024-09-30","2024-10-24","2024-10-24"
"3045","36","2025-02-23","2025-03-02","2025-03-02"
"3046","29","2025-01-10","2025-02-07","2025-02-07"
"3047","101","2025-03-03","2025-03-17","2025-03-17"
"3048","57","2024-11-10","2024-12-04","2024-12-04"
"3049","95","2024-07-31","2024-08-15","2024-08-15"
"3050","71","2024-12-26","2025-01-19","2025-01-19"
"3051","47","2024-10-27","2024-11-08","2024-11-08"
"3052","101","2024-11-15","2024-12-13","2024-12-13"
"3053","39","2024-05-18","2024-06-08","2024-06-08"
"3054","9","2024-11-12","2024-12-06","2024-12-06"
"3055","85","2024-08-24","2024-08-31","2024-08-31"
"3056","13","2024-07-13","2024-07-22","2024-07-22"
"3057","105","2024-07-31","2024-08-29","2024-08-29"
"3058","72","2024-10-08","2024-10-17","0000-00-00"
"3059","3","2024-04-25","2024-05-14","2024-05-14"
"3060","83","2025-04-04","2025-04-27","0000-00-00"
"3061","13","2024-08-29","2024-09-23","0000-00-00"
"3062","11","2024-12-26","2025-01-08","2025-01-08"
"3063","66","2024-10-19","2024-11-12","0000-00-00"
"3064","21","2024-08-15","2024-09-05","2024-09-05"
"3065","22","2024-06-06","2024-06-22","2024-06-22"
"3066","52","2024-05-31","2024-06-26","2024-06-26"
"3067","42","2025-02-03","2025-02-15","2025-02-15"
"3068","17","2024-07-15","2024-08-08","2024-08-08"
"3069","9","2024-08-26","2024-09-05","0000-00-00"
"3070","34","2024-11-21","2024-12-21","2024-12-21"
"3071","81","2024-10-03","2024-10-24","2024-10-24"
"3072","46","2024-09-26","2024-10-26","2024-10-26"
"3073","78","2024-12-15","2024-12-30","2024-12-30"
"3074","13","2024-06-23","2024-07-14","0000-00-00"
"3075","86","2024-12-18","2025-01-14","2025-01-14"
"3076","46","2024-05-26","2024-06-16","0000-00-00"
"3077","97","2024-09-08","2024-09-20","0000-00-00"
"3078","44","2024-07-06","2024-08-03","0000-00-00"
"3079","9","2024-07-24","2024-08-20","2024-08-20"
"3080","92","2024-10-23","2024-11-13","2024-11-13"
"3081","2","2024-07-16","2024-08-12","2024-08-12"
"3082","72","2025-01-05","2025-01-13","2025-01-13"
"3083","4","2024-05-25","2024-06-01","2024-06-01"
"3084","44","2025-03-11","2025-04-10","2025-04-10"
"3085","45","2025-02-26","2025-03-24","2025-03-24"
"3086","54","2024-12-08","2024-12-20","2024-12-20"
"3087","9","2025-03-21","2025-03-28","2025-03-28"
"3088","84","2024-12-05","2024-12-21","2024-12-21"
"3089","60","2024-04-23","2024-05-08","2024-05-08"
"3090","29","2024-07-03","2024-08-02","2024-08-02"
"3091","84","2024-05-23","2024-06-07","2024-06-07"
"3092","13","2024-08-03","2024-09-02","2024-09-02"
"3093","32","2025-02-10","2025-02-19","2025-02-19"
"3094","100","2024-06-12","2024-07-01","2024-07-01"
"3095","41","2024-12-25","2025-01-08","2025-01-08"
"3096","9","2024-10-21","2024-11-04","2024-11-04"
"3097","17","2025-03-26","2025-04-06","2025-04-06"
"3098","1","2024-08-27","2024-09-11","2024-09-11"
"3099","53","2025-03-25","2025-04-14","2025-04-14"
"3100","55","2025-03-12","2025-04-10","0000-00-00"
"3101","19","2024-12-04","2024-12-21","2024-12-21"
"3102","50","2024-10-23","2024-10-30","2024-10-30"
"3103","69","2024-07-30","2024-08-12","2024-08-12"
